Data;PETR4_Var_Resposta;PETR4_Volume_Dia_Anterior;PETR4_Var_Abertura_Hoje_Dia_Anterior;PETR4_Var_Dia_Anterior;IBOV_Var_Dia_Anterior;DOW_JONES_Var_Dia_Anterior;Tx_Selic_Var_Dia_Anterior;Var_Cambio_Nominal_Dia_Anterior;Var_Petroleo_Brent_Dia_Anterior;Google_Buscas_Dia_Anterior;Google_Noticias_Dia_Anterior;Google_Gasolina_Dia_Anterior;PETR4_Var_Positiva_2_dias;PETR4_Var_Negativa_2_dias;PETR4_Var_Maior_1;IBOV_Var_Positiva_2_dias;IBOV_Var_Negativa_2_dias;DOW_JONES_Var_Positiva_2_dias;DOW_JONES_Var_Negativa_2_dias;Petroleo_Brent_Var_Positiva_2_dias;Petroleo_Brent_Var_Negativa_2_dias;Mes_Eleitoral;Mes_Pre_Eleitoral;Mes_Pos_Eleitoral
15/09/2017;1;34.02;0.03;0.01;-130.89;18;0;-0.016;0.31;104;48;42;1;0;0;0;0;1;0;1;0;0;0;0
18/09/2017;1;47.44;-0.02;0;1099.84;65;0;-0.011;0.15;102;0;43;1;0;0;0;0;1;0;1;0;0;0;0
19/09/2017;1;47.13;0.06;0;233.89;37;0;0.028;-0.14;98;31;41;1;0;0;1;0;1;0;0;0;0;0;0
20/09/2017;1;35.56;0.11;0.09;-16.23;40;0;-0.002;-0.34;90;61;0;1;0;0;0;0;1;0;0;1;0;0;0
21/09/2017;0;79.82;-0.01;0.7;29.97;-43;0;-0.003;1.15;100;44;0;1;0;0;0;0;1;0;0;0;0;0;0
22/09/2017;1;46.05;-0.06;-0.19;-399.81;-34;0;0.005;0.14;124;48;42;0;0;0;0;0;0;0;1;0;0;0;0
25/09/2017;1;40.8;0.1;0.02;-214.59;-23;0;-0.013;0.43;96;0;45;0;0;0;0;1;0;1;1;0;0;0;0
26/09/2017;0;36.36;0.02;0.15;-946.28;-17;0;0.035;2.16;91;62;60;1;0;0;0;1;0;1;1;0;0;0;0
27/09/2017;0;37.62;0.13;-0.27;-124.75;39;0;0.007;-0.58;102;0;42;0;0;0;0;1;0;1;0;0;0;0;0
28/09/2017;1;41.45;0.06;-0.24;-522.01;22;0;0.027;-0.54;103;64;43;0;1;0;0;1;0;0;0;1;0;0;0
29/09/2017;0;33.61;0.15;0.03;-229.46;26;0;-0.011;-0.49;100;31;42;0;0;0;0;1;1;0;0;1;0;0;0
02/10/2017;1;28.39;-0.11;-0.04;726.26;161;0;-0.021;0.13;89;33;0;0;0;0;0;0;1;0;0;0;0;0;0
03/10/2017;1;29.67;0.2;0.09;66.32;101;0;-0.007;-1.42;79;32;38;0;0;0;1;0;1;0;0;0;0;0;0
04/10/2017;0;50.31;-0.08;0.56;2403.08;-1;0;-0.012;-0.12;117;0;37;1;0;0;1;0;1;0;0;1;0;0;0
05/10/2017;1;47.57;0.21;-0.31;-171.47;133;0;-0.008;-0.2;105;34;37;0;0;0;0;0;1;0;0;1;0;0;0
06/10/2017;0;54.81;-0.23;0.23;26.09;-46;0;0.019;1.2;99;65;37;0;0;0;0;0;1;0;0;0;0;0;0
09/10/2017;1;41.54;-0.07;-0.2;-562.81;17;0;0.002;-1.38;100;35;37;0;0;0;0;0;0;0;0;0;0;0;0
10/10/2017;1;27.59;0.23;0.19;-327.91;73;0;0.033;0.17;62;70;0;0;0;0;0;1;0;0;0;0;0;0;0
11/10/2017;0;46.89;-0.02;0.29;1170.4;32;0;-0.009;0.82;108;32;74;1;0;0;0;0;1;0;1;0;0;0;0
13/10/2017;1;40.3;0.14;-0.1;-237.41;32;0;-0.002;-0.69;100;100;38;0;0;0;0;0;0;0;0;0;0;0;0
16/10/2017;1;23.92;0.07;0;329.99;68;0;-0.025;0.92;77;0;41;0;0;0;0;0;0;0;0;0;0;0;0
17/10/2017;1;44.7;0.02;0.03;-97.95;53;0;0.026;0.65;83;31;52;1;0;0;0;0;1;0;1;0;0;0;0
18/10/2017;1;25.52;0.09;0.01;-690.59;163;0;-0.013;0.06;75;33;37;1;0;0;0;1;1;0;1;0;0;0;0
19/10/2017;0;25.71;-0.15;0.03;389.84;0;0;0.013;0.27;79;32;37;1;0;0;0;0;1;0;1;0;0;0;0
20/10/2017;1;24.67;0.04;-0.01;-307.93;163;0;-0.004;-0.92;95;31;73;0;0;0;0;0;1;0;0;0;0;0;0
23/10/2017;0;32.42;0.07;0.07;107.35;-49;0;0.026;0.52;78;34;0;0;0;0;0;0;1;0;0;0;0;0;0
24/10/2017;1;29.39;0.08;-0.02;-977.38;175;0;0.045;-0.38;78;0;36;0;0;0;0;0;0;0;0;0;0;0;0
25/10/2017;1;46.25;0.02;0.3;937.06;-102;0;0.006;0.96;86;64;36;0;0;0;0;0;0;0;0;0;0;0;0
26/10/2017;1;37.61;0.06;0.2;320.94;48;-0.75;-0.01;0.11;90;63;35;1;0;0;1;0;0;0;1;0;0;0;0
27/10/2017;1;37.85;0.04;0.01;-774.78;23;0;0.057;0.86;91;33;56;1;0;0;0;0;0;0;1;0;0;0;0
30/10/2017;0;45.64;-0.06;0.29;79.36;-81;0;-0.054;1.14;110;38;100;1;0;0;0;0;1;0;1;0;0;0;0
31/10/2017;0;55.36;0.11;-0.24;-1175.38;34;0;0.053;0.46;87;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/11/2017;1;32.25;0.21;-0.01;-491.84;47;0;-0.016;0.47;70;32;71;0;1;0;0;1;0;0;1;0;0;0;0
03/11/2017;1;38.88;0.06;0.12;-484.75;5;0;0;0.13;178;34;64;0;0;0;0;1;1;0;0;0;0;0;0
06/11/2017;1;32.61;0.11;0.04;91.69;38;0;0.046;1.45;72;37;0;1;0;0;0;0;1;0;1;0;0;0;0
07/11/2017;0;46.06;-0.11;0.47;395.36;1;0;-0.065;2.2;98;33;84;1;0;0;1;0;1;0;1;0;0;0;0
08/11/2017;1;61.1;0.18;-0.89;-1895.91;3;0;0.022;-0.58;102;33;68;0;0;0;0;0;1;0;0;0;0;0;0
09/11/2017;0;41.18;-0.06;0.43;1948.25;-75;0;-0.017;-0.2;82;35;35;0;0;0;0;0;1;0;0;1;0;0;0
10/11/2017;1;29.4;-0.01;-0.22;-1432.44;-34;0;-0.003;0.44;73;32;34;0;0;0;0;0;0;0;0;0;0;0;0
13/11/2017;0;35.96;-0.03;0;-765.05;24;0;0.026;-0.41;74;50;34;0;0;0;0;1;0;1;0;0;0;0;0
14/11/2017;0;28.7;-0.13;-0.08;309.53;-31;0;0.002;-0.36;73;54;67;0;0;0;0;0;0;0;0;1;0;0;0
16/11/2017;1;88.77;0.25;-1.23;-1648.58;162;0;0;-0.34;117;68;81;0;1;1;0;0;0;1;0;1;0;0;0
17/11/2017;1;42.7;0.1;0.44;1685.2;-108;0;-0.039;-0.51;97;0;31;0;0;0;0;0;0;0;0;1;0;0;0
21/11/2017;0;38.38;0.12;0.2;925.49;148;0;0;-0.5;83;0;34;1;0;0;1;0;0;0;0;0;0;0;0
22/11/2017;1;45.82;0.19;-0.12;1157.33;-58;0;0.001;0.35;72;48;33;0;0;0;1;0;1;0;0;0;0;0;0
23/11/2017;1;37.44;-0.13;0.21;-75.82;-0.5;0;-0.035;0.75;81;48;33;0;0;0;0;0;0;0;1;0;0;0;0
24/11/2017;0;15.4;0.06;0.07;-32.21;32.5;0;-0.002;0.23;63;32;32;1;0;0;0;1;0;0;1;0;0;0;0
27/11/2017;0;18.79;-0.09;-0.08;-329.21;45;0;0.011;0.31;62;0;0;0;0;0;0;1;1;0;1;0;0;0;0
28/11/2017;0;28.45;0.06;-0.23;-98.45;249;0;-0.005;-0.02;57;31;32;0;1;0;0;1;1;0;0;0;0;0;0
29/11/2017;0;30.43;0.02;-0.02;80.8;107;0;-0.015;-0.23;73;44;34;0;1;0;0;0;1;0;0;1;0;0;0
30/11/2017;1;45.97;-0.03;-0.49;-1439.27;356;0;0.033;-0.5;63;100;66;0;1;0;0;0;1;0;0;1;0;0;0
01/12/2017;1;52.81;-0.03;0.04;-729.46;-36;0;0.027;0.46;72;54;44;0;0;0;0;1;1;0;0;0;0;0;0
04/12/2017;0;42.7;0.03;0.23;293.46;67;0;-0.015;0.16;151;45;34;1;0;0;0;0;0;0;1;0;0;0;0
05/12/2017;0;43.82;0.02;-0.13;825.72;-130;0;-0.014;-1.28;93;32;38;0;0;0;1;0;0;0;0;0;0;0;0
06/12/2017;1;30.23;-0.09;-0.16;-544;-18;0;-0.002;0.41;106;59;60;0;1;0;0;0;0;0;0;0;0;0;0
07/12/2017;0;39.24;-0.21;0.2;722.18;74;-0.5;-0.006;-1.64;96;30;70;0;0;0;0;0;0;1;0;0;0;0;0
08/12/2017;1;37.28;0.24;-0.25;-780.89;87;0;0.055;0.98;107;42;36;0;0;0;0;0;0;0;0;0;0;0;0
11/12/2017;1;39.58;0.12;0.09;244.38;83;0;0.001;1.2;111;65;76;0;0;0;0;0;1;0;1;0;0;0;0
12/12/2017;1;21.28;-0.01;0.02;68.2;125;0;0.013;1.29;72;31;60;1;0;0;1;0;1;0;1;0;0;0;0
13/12/2017;0;36.2;0.15;0.11;1013.49;101;0;0.002;-1.35;83;31;60;1;0;0;1;0;1;0;0;0;0;0;0
14/12/2017;0;46.83;-0.07;-0.3;-899.2;-90;0;0.003;-0.9;101;29;34;0;0;0;0;0;1;0;0;1;0;0;0
15/12/2017;0;37.18;0.04;-0.16;-485.4;154;0;0.032;0.87;102;0;37;0;1;0;0;1;0;0;0;0;0;0;0
18/12/2017;1;55.67;0.2;-0.06;178.77;132;0;-0.047;-0.08;105;34;82;0;1;0;0;0;0;0;0;0;0;0;0
19/12/2017;0;42.76;-0.04;0.26;507.75;-48;0;-0.002;0.18;100;100;79;0;0;0;1;0;1;0;0;0;0;0;0
20/12/2017;1;22.64;0.07;-0.08;-435.08;-36;0;-0.002;0.39;86;49;0;0;0;0;0;0;0;0;1;0;0;0;0
21/12/2017;1;20.15;0.07;0.1;686.66;39;0;0.008;0.76;105;0;39;0;0;0;0;0;0;1;1;0;0;0;0
22/12/2017;0;47.22;-0.11;0.6;1766.4;-12;0;0.011;0.34;103;36;83;1;0;0;1;0;0;0;1;0;0;0;0
26/12/2017;1;18.71;0;-0.11;53.1;5;0;0;0.35;119;74;0;0;0;0;1;0;0;0;1;0;0;0;0
27/12/2017;1;22.17;0.02;0.21;521.2;-4;0;-0.026;1.77;100;33;37;0;0;0;1;0;1;0;1;0;0;0;0
28/12/2017;1;23.55;0.05;0.08;364.81;9;0;0.004;-0.58;109;31;50;1;0;0;1;0;0;0;0;0;0;0;0
02/01/2018;1;19.01;0.08;0.05;329.54;-7;0;0;0.15;85;0;77;1;0;0;1;0;0;0;1;0;0;0;0
03/01/2018;1;33.46;-0.06;0.43;1488.96;110;0;-0.053;-0.3;51;48;72;1;0;0;1;0;0;0;0;0;0;0;0
04/01/2018;1;55.94;0.08;0.14;104.12;175;0;-0.022;1.27;96;0;29;1;0;0;1;0;0;0;0;0;0;0;0
05/01/2018;1;37.06;-0.03;0.03;652.26;216;0;-0.002;0.23;79;0;44;1;0;0;1;0;1;0;1;0;0;0;0
08/01/2018;1;26.96;-0.09;0.1;424.05;-19;0;-0.005;-0.45;71;52;30;1;0;0;1;0;1;0;0;0;0;0;0
09/01/2018;1;28.4;0;0.19;307.07;123;0;0.011;0.16;67;68;53;1;0;0;1;0;0;0;0;0;0;0;0
10/01/2018;0;35.07;-0.11;0;-515;-22;0;0.008;1.04;67;61;55;1;0;0;0;0;0;0;1;0;0;0;0
11/01/2018;1;28.55;0.07;-0.22;-662.97;204;0;-0.02;0.38;56;0;29;0;0;0;0;1;0;0;1;0;0;0;0
12/01/2018;1;37.92;-0.2;0.43;1164.87;246;0;-0.013;0.06;80;0;73;0;0;0;0;0;0;0;1;0;0;0;0
15/01/2018;1;45.91;0.02;0.05;-16.32;52;0;-0.009;0.61;67;49;45;1;0;0;0;0;1;0;1;0;0;0;0
16/01/2018;1;28.95;0;0.04;403.25;-129;0;0.01;0.39;59;47;27;1;0;0;0;0;1;0;1;0;0;0;0
17/01/2018;1;58.62;0.26;0.29;79.39;279;0;0.008;-1.11;82;67;55;1;0;0;1;0;0;0;0;0;0;0;0
18/01/2018;0;58.49;-0.01;0.68;1357.4;-157;0;0;0.23;85;45;0;1;0;0;1;0;0;0;0;0;0;0;0
19/01/2018;1;48.58;0.09;-0.13;-226.51;105;0;-0.017;-0.07;107;44;35;0;0;0;0;0;0;0;0;0;0;0;0
22/01/2018;1;33.47;0;0.04;256.85;149;0;-0.01;-0.7;73;71;29;0;0;0;0;0;0;0;0;1;0;0;0
23/01/2018;0;33.92;-0.07;0.2;455.92;6;0;0.006;0.42;67;46;28;1;0;0;1;0;1;0;0;0;0;0;0
24/01/2018;1;39.83;0.12;-0.17;-997.07;69;0;0.035;0.93;78;46;28;0;0;0;0;0;1;0;1;0;0;0;0
26/01/2018;1;89.77;0.27;1;3001.65;228;0;0.002;-0.11;119;64;51;0;0;0;0;0;1;0;0;0;0;0;0
29/01/2018;0;81.99;-0.25;0.57;1850.84;-174;0;0.002;0.1;108;100;29;1;0;0;1;0;1;0;0;0;0;0;0
30/01/2018;0;55.73;-0.07;-0.08;-832.83;-375;0;0.004;-1.06;83;45;41;0;0;0;0;0;0;0;0;0;0;0;0
31/01/2018;1;46.2;0.24;-0.34;-215.55;81;0;0.026;-0.44;68;70;56;0;1;0;0;1;0;1;0;1;0;0;0
01/02/2018;1;41.58;0.06;0.2;430.24;36;0;0.005;0.03;85;48;48;0;0;0;0;0;0;0;0;0;0;0;0
02/02/2018;0;51.95;-0.22;0.79;582.54;-744;0;-0.019;0.6;210;51;0;1;0;0;1;0;1;0;1;0;0;0;0
05/02/2018;0;50.66;-0.31;-0.53;-1453.9;-1490;0;0.051;-1.07;107;64;49;0;0;0;0;0;0;0;0;0;0;0;0
06/02/2018;1;62.27;-0.37;-0.89;-2180.25;862;0;0.044;-0.96;93;79;69;0;1;0;0;1;0;1;0;1;0;0;0
07/02/2018;0;74.15;-0.02;0.91;2032.95;-65;0;-0.028;-0.76;123;40;47;0;0;0;0;0;0;0;0;1;0;0;0
08/02/2018;0;61.91;0.11;-0.53;-1127.31;-765;-0.25;0.037;-1.35;107;55;48;0;0;0;0;0;0;0;0;1;0;0;0
09/02/2018;0;51.12;-0.02;-0.37;-1234.2;197;0;0.014;-0.7;86;71;65;0;1;0;0;1;0;1;0;1;0;0;0
14/02/2018;1;68.73;0.23;-0.27;-633.83;237;0;0;0.13;88;66;49;0;1;0;0;1;1;0;0;0;0;0;0
15/02/2018;1;43.4;0.24;0.46;2644.14;371;0;-0.078;1.64;68;35;39;0;0;0;0;0;1;0;1;0;0;0;0
16/02/2018;1;31.98;0.06;0.14;747.73;2;0;0.011;-0.03;82;100;100;1;0;0;1;0;1;0;0;0;0;0;0
19/02/2018;1;34.74;0.13;0.02;234.01;-84;0;0.003;0.51;73;82;94;1;0;0;1;0;1;0;0;0;0;0;0
20/02/2018;1;40.93;-0.16;0.6;268.13;-248;0;0.003;0.83;95;49;0;1;0;0;1;0;0;0;1;0;0;0;0
21/02/2018;0;67.42;0.14;0.38;1011.25;-166;0;0.021;-0.42;92;52;74;1;0;0;1;0;0;1;0;0;0;0;0
22/02/2018;1;55.68;0.32;-0.18;247.86;231;0;0.014;0.17;91;51;42;0;0;0;1;0;0;1;0;0;0;0;0
23/02/2018;1;38.17;0.2;0.47;634.63;301;0;-0.019;0.97;79;40;46;0;0;0;1;0;0;0;1;0;0;0;0
26/02/2018;1;55.76;0.27;0.36;606.79;444;0;-0.012;0.92;88;83;79;1;0;0;1;0;1;0;1;0;0;0;0
27/02/2018;0;48.16;-0.05;0.39;359.4;-329;0;-0.012;0.19;85;39;45;1;0;0;1;0;1;0;1;0;0;0;0
28/02/2018;0;42.91;0.12;-0.02;-717.2;-391;0;0.026;-0.87;96;96;66;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2018;0;66.23;-0.06;-0.04;-1581.84;-418;0;-0.005;-0.85;110;37;43;0;1;0;0;1;0;1;0;1;0;0;0
02/03/2018;1;66.38;-0.32;-0.41;24.19;-85;0;0.005;-1.95;184;0;46;0;1;0;0;0;0;1;0;1;0;0;0
05/03/2018;1;52.68;-0.02;0.46;383.55;329;0;0.001;0.54;117;54;66;0;0;0;1;0;0;1;0;0;0;0;0
06/03/2018;0;54.24;0.37;0.58;261.49;-12;0;-0.01;1.17;92;31;42;1;0;0;1;0;0;0;1;0;0;0;0
07/03/2018;0;57.24;-0.2;-0.21;-369.81;-57;0;-0.031;0.25;101;62;0;0;0;0;0;0;0;0;1;0;0;0;0
08/03/2018;1;50.96;0.17;-0.22;-169.47;97;0;0.034;-1.45;98;33;29;0;1;0;0;1;0;1;0;0;0;0;0
09/03/2018;1;36.16;0.07;0.03;-498.94;443;0;0.022;-0.73;77;32;30;0;0;0;0;1;0;0;0;1;0;0;0
12/03/2018;0;45.56;0.14;0.66;1386.8;-127;0;-0.012;1.88;97;66;31;1;0;0;0;0;1;0;0;0;0;0;0
13/03/2018;0;31.9;0.12;-0.06;529.02;-181;0;0.007;-0.54;85;64;30;0;0;0;1;0;0;0;0;0;0;0;0
14/03/2018;1;34.58;0.18;-0.21;-516.58;-257;0;-0.002;-0.31;84;65;59;0;1;0;0;0;0;1;0;1;0;0;0
15/03/2018;0;31.74;-0.32;0.26;-332.89;137;0;0;0.25;90;40;28;0;0;0;0;1;0;1;0;0;0;0;0
16/03/2018;1;80.54;0.16;-1.03;-1122.76;-27.8;0;0.026;0.23;117;100;42;0;0;1;0;1;0;0;1;0;0;0;0
19/03/2018;0;57.69;-0.15;0.12;-41.71;-188.2;0;-0.005;1.09;96;51;31;0;0;0;0;1;0;0;1;0;0;0;0
20/03/2018;1;41.97;0.24;-0.48;-973.43;74;0;0.005;-0.16;67;32;0;0;0;0;0;1;0;1;0;0;0;0;0
21/03/2018;1;29.95;0.09;0.22;250.74;-38;0;0.026;1.37;85;48;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2018;0;52.8;-0.18;0.85;812.79;-764;-0.25;-0.039;2.05;93;32;30;1;0;0;1;0;0;0;1;0;0;0;0
23/03/2018;1;49.84;-0.11;-0.31;-208.71;-351;0;0.043;-0.56;84;47;57;0;0;0;0;0;0;1;0;0;0;0;0
26/03/2018;1;52.72;0.3;0.03;-390.69;579;0;-0.004;1.54;80;53;29;0;0;0;0;1;0;1;0;0;0;0;0
27/03/2018;0;29.81;0.11;0.26;710.67;-332;0;0;-0.33;79;32;29;1;0;0;0;0;0;0;0;0;0;0;0
28/03/2018;0;43.37;-0.17;-0.56;-1279.8;1;0;0.017;-0.01;87;48;29;0;0;0;0;0;0;0;0;1;0;0;0
29/03/2018;1;38.39;0.06;-0.23;66.08;287;0;-0.008;-0.58;74;64;0;0;1;0;0;0;0;0;0;1;0;0;0
02/04/2018;0;34.14;-0.05;0.2;1491.42;-595;0;-0.001;0.74;97;68;0;0;0;0;1;0;1;0;0;0;0;0;0
03/04/2018;0;36.98;0.2;-0.49;-699.12;432;0;0.006;-2.63;102;36;34;0;0;0;0;0;0;0;0;0;0;0;0
04/04/2018;0;39.09;-0.39;-0.18;-42.98;281;0;0.03;0.48;95;75;0;0;1;0;0;1;0;0;0;0;0;0;0
05/04/2018;1;58.09;0.74;-0.32;-263.77;203;0;-0.012;-0.1;90;34;30;0;1;0;0;1;1;0;0;0;0;0;0
06/04/2018;1;88.45;-0.16;0.74;849.97;-542;0;0.015;0.31;124;0;30;0;0;0;0;0;1;0;0;0;0;0;0
09/04/2018;0;47.77;0.15;0.12;-389.24;86;0;0.025;-1.22;112;45;0;1;0;0;0;0;0;0;0;0;0;0;0
10/04/2018;1;44;0.36;-0.71;-1513.19;339;0;0.05;1.54;76;38;49;0;0;0;0;1;0;0;0;0;0;0;0
11/04/2018;1;58.37;-0.05;0.83;1203.13;-184;0;-0.011;2.39;118;37;33;0;0;0;0;0;1;0;1;0;0;0;0
12/04/2018;0;62.16;-0.01;0.38;735.23;292;0;-0.034;1.02;101;55;100;1;0;0;1;0;0;0;1;0;0;0;0
13/04/2018;0;36.15;-0.04;-0.11;197.94;-123;0;0.039;-0.04;101;56;34;0;0;0;1;0;0;0;0;0;0;0;0
16/04/2018;0;43.06;-0.15;-0.46;-1109.12;227;0;0.009;0.56;84;39;54;0;1;0;0;0;0;0;0;0;0;0;0
17/04/2018;1;48.22;0.08;-0.56;-1472.83;144;0;-0.003;-1.16;99;0;32;0;1;0;0;1;0;0;0;0;0;0;0
18/04/2018;1;36.47;0.3;0.4;1224.55;26;0;-0.011;0.16;86;37;75;0;0;0;0;0;1;0;0;0;0;0;0
19/04/2018;1;65.08;0.26;0.73;1690.33;-96;0;-0.027;1.9;111;37;66;1;0;0;1;0;1;0;1;0;0;0;0
20/04/2018;1;62.4;-0.14;0.39;47.8;-204;0;0.008;0.3;118;100;51;1;0;0;1;0;0;0;1;0;0;0;0
23/04/2018;1;61.38;-0.26;0.15;-274.17;-19;0;0.024;0.28;98;37;50;1;0;0;0;0;0;1;1;0;0;0;0
24/04/2018;0;36.9;0.11;0.12;52.41;-430;0;0.04;0.65;98;38;68;1;0;0;0;0;0;1;1;0;0;0;0
25/04/2018;0;46.32;-0.37;-0.08;-133.42;94;0;0.019;-0.85;98;37;70;0;0;0;0;0;0;1;0;0;0;0;0
26/04/2018;1;67.77;0.26;-0.64;-424.69;238;0;0.014;0.14;80;50;0;0;1;0;0;1;0;0;0;0;0;0;0
27/04/2018;1;56.42;0.2;0.86;1338.81;-33;0;-0.01;0.74;106;39;35;0;0;0;0;0;1;0;1;0;0;0;0
30/04/2018;1;37.6;0.02;0.08;61.46;-152;0;-0.019;-0.1;108;63;36;1;0;0;1;0;0;0;0;0;0;0;0
02/05/2018;0;23.52;-0.29;0.25;-329.16;-246;0;0;-2.04;90;62;37;1;0;0;0;0;0;1;0;0;0;0;0
03/05/2018;0;31.48;-0.06;-0.36;-1568.41;85;0;0.044;0.23;15;0;4;0;0;0;0;1;0;1;0;0;0;0;0
04/05/2018;0;48.69;0;-0.14;-1258.95;318;0;-0.024;0.26;15;0;3;0;1;0;0;1;0;0;1;0;0;0;0
07/05/2018;1;33.04;0.29;-0.18;-170.11;73;0;0.002;1.25;12;47;3;0;1;0;0;1;1;0;1;0;0;0;0
08/05/2018;1;47.7;0.39;0.37;-403.6;6;0;0.023;1.3;14;20;3;0;0;0;0;1;1;0;1;0;0;0;0
09/05/2018;1;80.99;0.37;0.25;241.62;195;0;0.01;-1.32;20;40;3;1;0;0;0;0;1;0;0;0;0;0;0
10/05/2018;1;117.66;0.35;1.79;1309.44;190;0;0.029;2.36;29;40;0;1;0;1;1;0;1;0;0;0;0;0;0
11/05/2018;0;126.7;0.08;0.93;1595.71;131;0;-0.042;0.26;32;39;5;1;0;0;1;0;1;0;1;0;0;0;0
14/05/2018;1;72.66;0.39;-0.29;-640.96;63;0;0.05;-0.35;28;44;6;0;0;0;0;0;1;0;0;0;0;0;0
15/05/2018;1;66.34;0.11;0.76;11.94;-226;0;0.023;1.11;20;0;3;0;0;0;0;0;1;0;0;0;0;0;0
16/05/2018;1;74.81;0.08;0.53;-101.76;80;0;0.031;0.2;23;20;3;1;0;0;0;0;0;0;1;0;0;0;0
17/05/2018;0;64.23;-0.04;0.58;1406.55;-36;0;0.022;0.85;26;20;0;1;0;0;0;0;0;0;1;0;0;0;0
18/05/2018;0;111.84;-0.91;-1.38;-2915.02;17;0;0.021;0.02;23;40;4;0;0;1;0;0;0;0;1;0;0;0;0
21/05/2018;0;82.99;0.43;-0.29;-540.07;281;0;0.04;-0.79;26;21;5;0;1;0;0;1;0;0;0;0;0;0;0
22/05/2018;0;75.17;-0.18;-0.58;-1266.56;-157;0;-0.06;0.71;21;20;5;0;1;0;0;1;1;0;0;0;0;0;0
23/05/2018;0;87.88;-0.46;-0.28;923.56;14;0;-0.032;0.35;24;68;12;0;1;0;0;0;0;0;1;0;0;0;0
24/05/2018;0;74.14;-3.1;-1.38;-1871.59;-56;0;-0.016;0.23;25;66;40;0;1;1;0;0;0;0;1;0;0;0;0
25/05/2018;0;237.58;0.55;-3.07;-744.98;-73;0;0.021;-1.01;68;87;100;0;1;1;0;1;0;0;0;0;0;0;0
28/05/2018;0;131.19;-0.57;-0.27;-1224.65;-62;0;0.003;-2.35;67;69;57;0;1;0;0;1;0;0;0;1;0;0;0
29/05/2018;1;132.65;1.04;-2.77;-3541.82;-389;0;0.083;-1.14;79;67;78;0;1;1;0;1;0;0;0;1;0;0;0
30/05/2018;0;180.97;-0.87;2.29;716.13;292;0;-0.01;0.09;97;92;77;0;0;1;0;0;0;1;0;0;0;0;0
01/06/2018;0;124.91;0.56;-0.31;681.64;212;0;-0.001;0.09;70;80;60;0;0;0;1;0;0;0;1;0;0;0;0
04/06/2018;1;215.14;1.09;-2.71;486.14;167;0;0.04;-0.8;253;100;22;0;1;1;1;0;0;0;0;0;0;0;0
05/06/2018;0;93.06;-0.16;1.32;1356.31;26;0;-0.017;-1.5;64;37;19;0;0;1;1;0;1;0;0;1;0;0;0
06/06/2018;0;66.47;-0.12;-0.9;-1954.34;318;0;0.06;0.09;48;26;20;0;0;0;0;0;1;0;0;0;0;0;0
07/06/2018;0;69.02;-0.32;-0.25;-524.5;128;0;0.042;-0.02;48;27;21;0;1;0;0;1;1;0;0;0;0;0;0
08/06/2018;0;118.27;0.05;-0.55;-2265.76;39;0;0.059;1.96;58;40;10;0;1;0;0;1;1;0;0;0;0;0;0
11/06/2018;1;90.91;0.24;-0.49;-909.39;22;0;-0.198;-0.86;46;0;0;0;1;0;0;1;1;0;0;0;0;0;0
12/06/2018;1;44.47;0.07;0.15;-634.3;-33;0;0;0;37;51;9;0;0;0;0;1;1;0;0;0;0;0;0
13/06/2018;0;69.15;-0.04;0.05;446.36;-112;0;0.009;-0.58;34;38;9;1;0;0;0;0;0;0;0;0;0;0;0
14/06/2018;0;71.67;0.16;-0.28;-631.99;1;0;0.002;0.86;33;37;9;0;0;0;0;0;0;1;0;0;0;0;0
15/06/2018;0;56.97;-0.07;-0.06;-700.95;-93;0;0.086;-0.8;29;51;22;0;1;0;0;1;0;0;0;0;0;0;0
18/06/2018;0;74.42;-0.19;-0.13;-663.46;-76;0;-0.076;-2.5;32;0;11;0;1;0;0;1;0;0;0;1;0;0;0
19/06/2018;1;46.78;-0.23;-0.45;-942.99;-301;0;0.017;1.9;29;26;13;0;1;0;0;1;0;1;0;0;0;0;0
20/06/2018;1;97.03;0.81;0.88;1579.6;-45;0;0;-0.26;31;48;9;0;0;0;0;0;0;1;0;0;0;0;0
21/06/2018;0;87.95;-0.11;0.76;729.07;-198;0;0.024;-0.34;33;28;0;1;0;0;1;0;0;1;0;1;0;0;0
22/06/2018;1;67.49;0.29;-1.06;-2048.51;127;0;-0.002;-1.69;33;58;14;0;0;1;0;0;0;1;0;1;0;0;0
25/06/2018;1;51.93;0.09;0;565.75;-320;0;0.017;2.5;33;29;0;0;0;0;0;0;0;0;0;0;0;0;0
26/06/2018;1;59.89;0.19;0.57;312.32;24;0;-0.009;-0.82;28;27;0;1;0;0;1;0;0;0;0;0;0;0;0
27/06/2018;1;59.33;0.06;0.33;451.62;-168;0;0.025;1.58;28;0;21;1;0;0;1;0;0;0;0;0;0;0;0
28/06/2018;1;77.89;0.16;0.49;-795.59;85;0;0.061;1.31;30;28;0;1;0;0;0;0;0;0;1;0;0;0;0
29/06/2018;1;94.45;0.24;0.05;1157.52;45;0;0;0.23;32;45;11;1;0;0;0;0;0;0;1;0;0;0;0
02/07/2018;1;75.13;-0.19;0.56;995.99;21;0;0.015;1.59;32;30;11;1;0;0;1;0;1;0;1;0;0;0;0
